	T1	T2	T3	T4	T5	T6
time	T1	T2	T3	T4	T5	T6
TACC3	4.0687986691077	3.5642072489132	4.18760327780425	4.16931697023692	4.390102090321	4.24936719454578
UFL1	3.0204009588343	3.47337399694991	3.08214097248631	2.441212858429	3.74811041606158	4.70660668174541
POLA2	1.12253751866051	1.55173295402878	1.43193687677488	1.12600330318275	0.274871499752168	2.35875429244635
CAPN1	4.84017867666801	4.17568635830824	4.6562803749737	4.71214345277858	4.41270379795238	5.67817156194859
MDH1	4.58197556267658	3.82765572138929	4.40996550460895	4.52122542655027	4.48307979225748	5.58412730800003
SLC30A9	2.55274746342363	2.67061546908064	2.48734474931492	3.49541522148813	2.67202546648019	2.28648764220089
MTMR11	2.94514848909208	2.13578220817986	2.99609607931004	3.68054476718472	1.22632707744956	3.89982531151826
COX15	3.42418053257304	2.9289227078702	3.36602029085097	2.92939164469899	1.64168087802414	4.82147627724341
CCDC88C	4.81075790150961	5.1048114432781	4.81025125516426	4.36763321444489	4.88803356072416	5.06403307765425
YAF2	4.54526914260562	4.35845940642919	4.8035718184496	3.07210702699552	4.22281353462716	3.70000026870831
ZMYND11	4.19805280836167	4.42354980803999	4.1631268346716	4.30991524412708	4.33559017851768	5.67571112067304
WAS	6.55031343238677	5.83370121704252	6.49445246733599	6.72121600368331	5.91603611910715	6.56665772375127
BID	5.53623614766434	4.52767803523169	5.30454911394316	5.30126788387648	4.74696297142869	6.02906941070209
XYLT2	1.31320612012884	1.21020361673819	1.34885783341321	1.64957353655069	0.152472408132216	0.220148337880014
NUDCD3	4.25444776267088	4.5677794088909	4.14889272119285	5.06332761407616	4.68087606986711	5.26545539412244
GLT8D1	2.78208498207808	2.6633548915929	2.10415706381952	2.97925722949169	2.01050784174581	4.6927702353293
ATP2C1	2.80537274015077	2.42276988644508	2.46460389855107	2.26980737076826	2.03866780272288	4.06894899571639
SLC38A5	1.84065075955439	1.68995402443653	1.75692257634972	1.17564732987067	1.72141622870834	1.57626656344818
RALBP1	4.99627052247085	4.30445239539005	4.64218525029376	5.07192274249362	4.98888989423856	5.24791463618612
RUFY3	3.43386164880557	3.82944867152814	3.0062919498533	3.95929086390184	3.40882794588683	4.23538822844815
SLC11A1	5.10743935802261	5.37168856627367	5.33801367970344	5.22285459672903	5.23164404698683	3.32907758993326
AGPS	2.82429221199997	2.4890939191108	2.68024634236686	2.64513301347758	2.45895028989694	3.03070174073097
TTC27	1.48602487686696	1.36032712343432	1.14920530822815	1.47054672255399	1.38207371709785	1.11463423102479
MARCO	2.15169976983651	1.93178569607752	2.15267524582734	1.38557239221924	0.862610547144012	2.22031528749008
CD74	10.2203973683916	9.85925745760345	10.1495839397142	9.94880253001278	9.90991138057144	10.1324012956731
ZRANB1	3.69535509963127	4.14138102855363	3.9037075820944	4.1918817056957	4.31590575941509	4.24905091412205
NCDN	1.66934272839219	1.36650709122459	1.67498710365298	0.938789925230736	1.02524190704919	3.15612656353818
MNAT1	2.14677785611221	2.21167226719161	1.88675923733108	2.71890359096479	2.51324407964653	2.8784032626722
RUNX3	7.72031323414548	7.57465721273894	7.79343182398072	7.07276011083058	7.37523222863253	7.47993736255909
MRE11	3.88611764348531	3.95031260173997	3.44552542430508	4.06361697261233	3.90111549576853	5.02573613007806
PLEKHB1	1.94046327283521	2.00880703415227	2.38316127313679	1.97448413700088	2.25111938627299	3.31577977963005
SERPINB1	7.07828832960553	6.4068651418217	6.91278417937946	6.68200968513633	6.37131506579981	7.3535302170641
SPAST	2.63586000194094	2.40500847647528	2.37798820567413	3.14564452643153	2.89206267741226	3.91772056887815
OSBPL5	2.6024473063495	2.58118504950884	2.9680455735695	2.76862857470942	2.46691815273887	2.97549345272808
AQR	3.61320865481466	4.06906524379732	3.69397048357661	3.77253050124469	3.84689810771606	4.35589172779079
FHL1	1.44462777907892	1.34656879181902	1.68608311593882	1.70277903448472	2.32291963735802	2.56434988846511
RNF10	4.813732332611	4.72293273209837	4.76673233480582	4.28962687683982	4.4364189073984	5.29786788888266
ZNF839	2.49145984838117	1.92361565517622	1.70933296865639	2.42797573063878	1.86631556239309	1.64716084050783
ZDHHC6	3.51780790610296	3.06367528260857	3.50103797913016	2.81713577154118	3.55364868663816	4.82535180689331
RNH1	6.06291315834125	5.41333882617418	6.03926005279345	6.03249539834948	5.23467110928898	6.46885979432562
NDUFS1	3.97738020545166	3.32073142527841	3.83382365004773	2.7574346756561	4.1713997956319	4.93414522995189
RB1CC1	5.27864505817367	5.31650891210951	5.01006651733878	5.20910365776166	5.3237876513538	5.8121803912649
ERP44	5.32931492462664	4.5968103114931	5.0061369783785	4.89311216160185	4.35331225046616	5.14947139012902
ALAS1	1.62621955203188	1.46418518823201	1.53296469053531	1.0753051169449	1.12947441208735	3.52326745009887
BIRC3	6.6455802579134	6.68158627295533	6.76528048433256	6.81969381106281	7.17114307875305	7.43622135997024
AKAP11	4.3752138468133	4.47249037792789	4.42815444882497	4.64067207363099	3.62906978022347	5.30046047745897
GLRX2	1.34346297601176	1.25482990394038	1.49493611605159	1.17101640469744	1.10617617281137	0.760690034436181
SNAPC1	1.84372240241329	1.74196141219341	1.15463265092137	2.00362099351109	1.84034843265424	4.55374179268673
DERA	2.67811904114844	2.357257098488	2.19810291742009	2.58180444357559	1.92253401533715	4.50055885500863
STRAP	4.14926323250889	3.42819809356605	4.10848263740255	3.0527946197235	4.12714597933686	5.35629607145247
DEF6	3.87461190506716	3.74094940871635	3.60830624308919	4.11992195405156	3.08885983861598	3.61593950882145
PLEKHO1	7.07531659483411	6.27014009339733	6.93999797710815	6.90663497943134	6.39582831854372	7.94553346904117
GCLM	3.13448074935535	2.61846527421576	2.40078560220401	2.59551047053692	1.97957813363919	4.19570951079312
UBR2	4.32489344477632	4.59179959832106	3.7960600964581	4.43425426244003	4.16727724968589	4.78879996843711
CCDC28A	3.85968069785776	3.90863164360612	3.90914337343053	3.09893085070044	3.46169644319592	3.98511152966843
RRAGD	2.28738303940786	2.28806556016612	2.14429025099528	2.99328229523285	1.88855905943541	2.46090318159439
HSF2	1.58532875728859	2.03439471338068	2.10550187097055	1.24920729414125	2.97238897054766	2.61279634285312
PHF20	5.29263151879353	5.4500966954757	5.87119212614439	5.57136437273157	5.39710874921319	5.43021533378761
TYMP	6.11254052481012	5.72641627270836	6.12547969023168	5.71134549704978	5.69588195123362	5.64587209351895
NCAPH2	2.11815230730695	2.20886240026238	2.56341227599775	2.71011212164549	2.88430344991649	1.64549970466974
TOMM34	1.69282246825989	1.43618477621245	1.45498171888138	1.04377614873749	0.816857665878956	1.8216093884189
SEC63	4.44395751034161	4.49087632267024	4.39299396414265	3.80668916300026	4.68784721346797	4.00652296639717
KPNA6	6.15307880125174	5.99033487782403	6.05469942784218	5.23705970583679	5.74571773144123	6.19159281051165
VIM	9.05835959600666	8.52232306743436	9.01821571448655	8.76617848139038	8.74724574567262	8.9533936638268
FAS	1.70154396342303	1.48959492653925	1.54198442557899	1.70714906573862	1.48682748503138	2.99684433443772
RNASET2	7.02985072222501	6.50060537434682	6.99299149901102	6.69024998470598	6.68742772531552	7.39197446398862
CD44	8.10110706480277	7.48186190701682	8.15158648930786	7.81451077525637	7.83394049017589	8.49459129934091
AGPAT4	1.73832887653928	1.35715886239353	2.18850076225918	1.74067806076574	1.34418202687124	3.95043353973169
SLAMF7	5.09855340712188	4.32743953033683	4.85063609696368	4.57545588960196	3.87406926643144	5.32037227757751
BTN3A1	4.37047156736276	4.13531309857256	4.01926766934407	4.14949612279118	4.0445705776884	5.28146307689193
PRKCH	4.95759646113174	4.81477163193434	4.84690983596231	3.9732155712086	4.58290911263363	5.37596921774013
IFNGR1	3.11185855333685	3.30566181292032	3.45621200925588	3.45995373736891	2.93087314030101	3.67621756572659
B4GALT7	2.20842293317168	1.65721855974084	2.59660485919085	2.18910640124659	3.01805224784829	4.43936169974825
SH2D2A	4.49509011512853	4.05799746136571	4.59105571639716	2.85737147133895	4.08559238184549	4.45245665257659
VRK2	3.45456384379681	3.8139874142835	3.4880832544829	3.45557683654382	3.50308498363142	4.05493950522723
TNFRSF1B	8.24291265177779	7.84307182556904	8.40141612640081	7.34405169872147	7.36901360835458	8.46693815602707
VEZT	3.34516370514138	3.61290766915111	3.41989535457336	2.66306685696864	3.76251364697414	3.71220428761849
POU2F2	5.83219759950987	6.09335249810743	5.86277471796185	6.24184971848515	6.05290090730038	6.18269355956965
BRD9	4.25758344505361	4.74464754553635	4.35788675241304	4.5626079344283	4.51594370602759	4.78601638926276
SNX1	4.02363708596316	3.27742117113541	3.93978030140865	4.60337479489795	3.09055702230262	3.53711500809203
TBPL1	1.5716161123	1.71287632495677	2.19231497878159	1.57028985142199	1.51651239839744	1.64143802365088
BCLAF1	6.57233260138008	6.7526202190326	6.51715215363541	6.43575329495277	6.64099952374258	6.55173511897234
SLC39A9	2.87645408618633	2.3076878897873	2.88758642468022	3.18463956985048	2.36959545696322	2.61728376278865
TFB1M	1.51976251126443	1.33138055759568	1.34229938313617	1.19580726341343	1.89038794710869	1.63780858493664
RABEP1	4.4441999266014	4.84495248155583	4.51624863501035	5.04601676411781	4.97595509911838	5.24373880326609
NUP160	2.04463209658469	1.71092269949338	1.87470547613132	2.15486428060036	2.6028300767982	3.22972207696937
BAK1	2.32918435819502	1.94566304193611	2.16106167789423	1.15472513271769	2.03099261152313	1.95995522151184
IKZF2	3.88402495496626	3.56606028029105	3.71651239121706	4.5449832131926	3.56176737638783	4.90298891238773
GRN	7.21588317837097	6.84873520229629	7.22287571514017	7.13104747780225	6.64399082930068	7.5056107634567
FAM13B	3.09464760141329	3.6565103358341	3.41990075569082	3.74698763470881	3.42522181712432	4.38471413946752
ARHGAP31	1.92412186880361	1.65443668729512	1.80824583817284	2.07882390198934	1.86488183108214	2.1285879136959
CENPQ	1.5763476851463	1.06043651382154	0.971518616639899	2.01402392863752	1.09251446378326	1.16452473616742
RANBP3	3.00564053596461	2.46865804864859	2.75747660185195	1.94362779834653	1.73863943965187	4.13544836799161
ARID4A	4.84936377397804	5.62881218255059	5.19174605548716	5.58628857399519	5.83039564422257	5.57564382214694
PNPLA6	1.68579318813573	1.97998075097682	1.77619080415334	1.56984188129152	2.11985560124666	2.56129302650125
IFT88	1.5350249822352	1.61022234450939	1.61150695878341	1.49802636427245	1.02397671828145	1.55443257220554
ALG1	2.16615324832783	1.71598753499075	1.33566110396796	1.84870467974618	1.67996278613765	1.32555236506807
ZCCHC8	2.14163306592221	2.5161612666168	2.40645561061664	2.27827930055888	3.4076755424875	2.6607828354155
ABCF2	2.11853399599292	2.15849173966746	2.24378156941048	2.63341596602103	1.89637885771613	4.01091867454333
CHPF2	3.99893290061716	3.26843113803391	3.39911442444436	2.39557548924831	2.49345011702646	4.31140852080373
FUT8	2.93319037115142	3.14662213562137	3.0075694235915	3.47669414996994	4.15576592057953	2.85231787178271
UBA6	3.54436209917333	3.98927287518915	3.60152560614266	4.22206541427909	3.84637738838261	4.42401354393333
GAB2	3.20306694722448	2.92209696936979	3.02959104377644	3.50495810825613	1.95738707356093	2.74167798156593
ATP6V0A1	1.715903009469	2.03359930169144	2.00750379721527	2.25523472437164	2.5915312417018	2.80878467248068
PIAS1	5.22204858882277	5.23593168483627	5.13677333810739	5.61846154968222	4.90960815948649	5.73966038215832
SLC4A7	4.80403890002128	5.23751172220307	4.98452334943441	5.00975755341529	4.94583943488149	5.3705339461379
APBA2	1.98878107685728	2.30494286211901	2.24454371156547	2.04300498089736	2.88372928556071	2.17243186171694
MAP2K3	5.11331625805367	4.39580146082349	4.76416148815211	4.89712580942513	3.67918171149394	4.58207842001211
TMSB10	10.5674500646445	9.9424189078303	10.5566878280138	10.3084749494131	10.1972698584767	10.5265524727431
ASTE1	1.72952442569986	1.98291090373031	1.76925883100998	0.749755011594399	2.26794459319845	2.42242733799465
RNF19A	4.63658252540506	4.91877938882425	4.69533620064852	3.93310861813753	4.41930189682836	4.12397955937321
GABARAPL2	5.81675289057524	5.20170919720233	5.45067736058568	5.59207649983101	5.49381032697504	4.05689390401434
SH3YL1	2.75545447586087	2.4164060816493	2.74292957203355	3.64578324320657	3.86465813745801	4.80336958623095
FAM136A	3.09448500243563	2.9099381714542	3.23444810916094	3.39350198812095	2.38806042097259	3.07661581620301
VCL	5.48407641699692	4.7838896860279	5.31227916477362	5.42577126526331	4.79493904111263	5.92944576532118
NSMAF	2.36077013883276	2.36633628848312	2.52009838596778	2.30423853755869	2.82080334133329	3.23334629456789
STAP1	0.948340913239782	1.38060950188242	1.27591260908221	3.11661829037132	1.19906641077026	2.84730271321081
TIMP2	5.48112145006552	4.76964443081209	5.45792050462342	5.14193663420828	4.68032143356479	5.78802733899105
RFC1	5.0463462769251	5.24076180159714	4.9182034707436	5.99620020583388	4.30241688816079	5.37511025436363
TBC1D23	2.14995528039334	2.37711611392323	2.14909759093346	1.82527377422764	1.86858926571049	2.56464543118311
CUL3	2.97198578071826	3.30000646071162	3.46747363749709	3.88418720486253	3.83877933465239	3.61227947516776
MYOM2	3.41372247981156	3.03795290752438	3.37291556615571	3.8500585149629	3.16646198421054	4.15087958541626
ZZZ3	3.47141757633875	3.89711546168636	3.61617357444951	4.27701864187322	3.62653488813903	3.74356881711271
RPL26L1	2.76669421546007	2.07238855415605	2.72747082437438	2.42174082389765	2.28948521301145	3.53603481809372
NSUN2	1.86517381736752	1.79674043328079	1.99523906555102	1.63880269585879	2.35576868741435	3.71921432971614
FBXO42	1.99182988765831	2.24430156363076	2.57397094274426	1.43032253329858	1.9348443950524	3.91500043322266
MRI1	1.14025695125579	1.37260561185724	1.35725197415068	1.36168629752304	0.663426934178664	0.638303203028513
AGA	3.65592895428325	3.39887337070872	3.88153375307889	3.16690102589487	2.22206005852003	4.89061525992458
BOD1L1	4.93621668602947	5.84027431417193	4.90800560580742	5.19650844819845	5.67391608049358	5.44604878323088
MAT2B	4.65744032533197	3.88094653094808	4.16636142701598	4.37706412438021	4.56491845627734	6.00720200184544
TRIO	1.86530016286883	2.5339151031991	2.11558267056856	2.19017061441163	2.81702955552908	2.56012374332519
VCAN	8.50146853341912	8.19418808150988	8.7567985258608	8.4530881985993	8.21004559353568	8.98609397147528
CLEC16A	1.45458796318414	0.949642694433291	1.29375462369457	1.41893449185421	1.334865733891	0.904286048825172
MSR1	1.72015871894285	0.900270582095101	1.44828933309966	0.399532557991481	1.41464006337127	1.99544152973225
ZFYVE16	2.71967902911903	3.18466268217231	2.69574951468256	3.28007955708095	3.94235774217045	3.32610642990128
RIPOR1	1.7259677719792	1.95176511833797	2.38276035706834	1.93867924164116	2.58761592072436	1.79268176097977
PNKP	3.25295863481119	3.08761611704361	3.58303548113462	3.55404823209553	3.12917659434961	3.87547485341646
STAU2	2.96549375261208	1.80883924568412	2.54173637585774	2.01632447076494	1.73626329166613	3.26784399096496
PHF23	1.48384996210471	1.57101212932114	1.70828733152151	1.43158398775294	0.972870372555742	2.4293575568817
INPP4A	3.44145117032866	3.65954794274118	3.34091569961057	3.80098165899381	3.96451186828798	4.65659148104879
RAB27B	2.9320877572413	1.79524134784223	2.83347180593183	2.44519785224089	3.15033315869217	4.03937081557531
PSMA4	6.02078373656387	5.41771931541738	5.94859839058843	5.73773169952811	5.22190273651812	6.41380528358402
LSG1	3.07017310555422	3.441779089136	3.1551290008187	2.57188646356079	3.09527168399526	4.09250910269704
PARP3	1.44800711415874	1.23204395973738	0.959707934079651	1.00340953936249	1.18250345870386	1.57815270284585
THAP3	0.921930743742912	1.6071696501188	1.63145637764591	1.63886975232077	0.934729732533062	0.962434059473992
TDP1	2.20170871680845	2.74386755247945	2.15452748464155	2.4733237624326	2.19802140585919	3.35956778596436
MED17	2.53331767326088	2.7924060229892	2.63705509375385	2.97296370910189	2.87268801564016	3.20496099563741
RETSAT	1.93678551103692	1.81437684356948	2.38300747771606	2.71165232484779	1.39833094027832	2.52466644650986
CAPG	5.79369586034742	5.11131356053753	5.8642933452689	5.58213867276966	5.38798564427054	5.93558888772648
AP2S1	5.59469452227717	5.11858228661997	5.62200095014247	5.3692003284754	5.31670759853199	6.04564975437968
ADAM28	2.07522651442002	2.14252754085166	1.32089688893906	2.59547359940841	0.783493659136551	2.43185531070538
DCUN1D1	3.45438902811018	2.83668232356502	3.42219607977858	3.49247174463978	3.55665878877339	3.59433991943849
JADE2	4.54145568634821	4.35003513108958	4.41413770614371	4.78361332008856	4.91350350727831	5.28166758846383
LCP2	5.45159858584274	5.15991206212114	5.29302813215682	4.92473235781513	4.92834621757461	6.08250849468929
TRIT1	1.42087411969586	1.36905720404832	1.27259734011993	2.02180309447342	1.04373211239387	2.44978364927892
CTNNA1	4.06202421333211	3.78733732859743	4.41823848579744	3.39145622861541	3.46833902459042	4.59270709004268
PHKA2	2.51685579767129	2.61264138938596	2.22536551219574	3.02166473868965	1.69506406327542	2.89516039470008
CNTLN	2.58125732551027	2.94291634985558	2.96735692355056	1.96362690184459	1.26292706213762	3.48524014622682
HSPA5	8.10078191826463	7.41021754993531	8.03761527771117	7.45650305009013	7.45159736340316	7.73548789187471
OFD1	4.57050598786263	5.08584205125527	4.67504890479288	5.2684341017439	5.30092553520065	5.58162905703361
WDR37	2.1003391935524	1.31893352004457	1.24493692224501	2.21006483993426	1.44607240635849	0.647011061824492
YTHDC2	2.18998283160527	2.8762401045705	1.91776792844368	1.93843309865536	3.01292860986609	2.25554813915732
ATP6V1H	3.20709712219713	2.9212448600886	2.36396413775455	3.08612550202757	2.86809209799705	1.11378987390975
POLR2B	3.80840952811429	4.06267970179654	3.69261580680482	4.18088735317704	4.77544448803077	5.22312454772649
FAM214A	3.43854540262332	3.63429070260056	3.38554140967172	3.0577141467502	4.24571048572647	4.5313469579042
ARAP2	5.1086596333623	5.39416761397568	5.20110104492006	5.34138946125036	5.31077442577102	5.58025471434847
TPR	5.41608355724368	5.92877318369076	5.57913328488698	5.82339320793742	5.84269989457004	5.74116665154996
DTNBP1	3.56267550486037	4.10075067554876	3.91648831761898	3.32791420372111	3.70036777744156	5.11263148685116
C12orf4	1.80301182483275	2.37162650605903	1.52478646940376	2.40948067421423	2.26742551214042	2.79944654709082
WWC3	3.67445366623921	3.44276049819291	3.45645531004288	3.5414673513695	3.80126362018351	4.69252549167291
MAP4	4.0618207666116	4.31696230333132	3.8305560092326	3.2740310431703	3.74060714131854	3.11676268903027
GOPC	3.51168341237216	3.489393382151	3.4315678849296	4.1513708295977	3.65568354325678	4.14433118636163
USP28	3.52522227461998	3.37165444722542	2.8782930768324	2.16206862079408	2.04294424256081	3.96702327549179
HDAC9	2.76790524343124	2.74964555337429	2.62948526451642	2.47659388531922	2.84967164021344	4.10531060755486
TSPAN17	2.33936560718953	2.06794011754685	2.63517606139931	2.36061931943885	1.57776208998824	4.14326916107257
NOP16	1.17247323355657	1.21670891303364	1.26499045431961	1.17323344549656	0.934752724946038	2.37311053307697
RRM2B	1.87812299367164	2.28255664696703	2.09576968963457	1.62483645981249	1.46447908657744	3.61495698539202
ZNF800	5.52056404848804	5.46217659003989	5.36260781159813	5.42784369910378	5.34127079578226	5.6932422442142
SNX29	2.5898802580337	2.83175479018605	3.10991769995119	3.14412401548419	2.6216566470498	3.40306852438363
MRPS10	4.82498482630527	4.75532377543745	5.01865457887399	4.95685834421836	4.43490475387249	5.06864170725003
RSF1	5.97449553770268	6.50239260545493	6.35093927111393	6.39356035652712	6.682517058996	6.65824015135202
VPS13D	3.24419652335858	3.32651561756671	2.9917262491952	4.04295271645375	3.66861986387358	3.2021298373267
CELF2	6.97507334357719	6.95092702749123	7.03059398630736	7.13409483603453	6.94839937153439	7.31411905075228
FAM120A	6.89134795175715	6.48605519047238	6.99336729298159	6.56998240990982	6.6842453572991	7.36121842929662
R3HDM1	4.15900454997784	4.01047036066883	3.79338399546977	4.40038128616838	4.41691742029029	4.94114347730085
H6PD	3.65245902176062	3.50268900712516	3.21440767178604	3.5475764800726	2.93718694095161	3.67331847881236
VAMP3	4.5177195737943	3.84201359710755	4.34911609898928	4.2761847090839	4.42478089481867	5.11220313949263
LTBP1	2.07559934885798	1.09097471403745	2.0170123366022	1.11467219960703	2.04704818442139	3.05566028457592
RFC2	1.9071159684225	1.98300976670743	2.27174253868446	2.1002795737651	2.85402032054655	1.62301054515049
ARID1B	4.05108662082098	4.051284013818	3.72091828274517	3.68697359383953	4.67737102901074	4.18397954475764
CLPTM1L	4.47334305999006	3.89615845958298	4.3076147844629	4.21511383897462	4.41063330186218	5.54195786956722
HEXB	5.82519050280539	4.82817328493333	5.75365938143395	4.61685822422727	5.05416496847373	6.05977073468368
JKAMP	1.39533651093682	1.46763837663064	1.3655896622285	1.83772231567886	1.02227985010114	3.09988036094035
NFE2L3	1.29706928060659	1.16961412163213	1.13488795874121	1.16112110324799	0.632065304176823	1.53770907166099
MCUR1	3.27505327515379	2.66795814438391	3.34566938557215	2.2134404519486	2.56744511746805	1.59565913985632
LIMA1	2.28869660162405	2.21857491372132	1.86911710711513	2.9298861420429	0.807177297281819	3.22078197265137
LETMD1	3.0731474593682	2.47629394798064	2.98313771592998	2.5687135525841	2.41320790671907	1.27440931527944
MAPK9	2.55220530202901	2.72219564408649	2.72050646280369	3.26223644097599	2.44445878906566	4.21876351896226
HERPUD1	6.34025352941348	5.50145064640518	5.87526835899387	5.58316430114888	5.28154980509248	6.09021515143496
HOMER3	3.10368870059572	2.27926024313066	2.66717103119725	2.16175571882065	1.78877586304458	4.21052862920677
PIK3CB	2.82493214008464	2.39461851522252	2.28593959834708	2.30515303745312	2.44623044562357	1.97365752128775
CYBA	5.46973317724535	5.30126421916221	5.32241263049773	5.86549688362943	4.95777391476002	5.86793686138861
HEBP2	6.06579135098287	5.7222744998946	6.03313484298889	6.11673896146835	5.52621462850187	6.11712041803968
MPHOSPH9	3.05293017206908	3.33826224540943	3.00714671099826	3.17824591245852	3.59061981174078	3.46051659007497
PLEKHA5	0.948352227314255	1.14117044428913	1.10398433171945	0.857283215605413	2.1682211962931	1.93541626386852
SIKE1	2.49886297029053	2.52939439293857	2.99339024569845	2.78969499192558	3.25013218599306	2.27745745599783
RRP12	2.2922399927183	2.42057597323909	2.31264969406233	2.91167119626999	2.18271474786055	2.61524102489019
FNIP2	3.62195032058101	2.7346206396414	3.35204786818007	2.69618448012643	3.43972834269979	2.93150967228294
MSMO1	2.00006956263869	1.60495599494393	1.66895341391244	2.09451079254292	2.08178230857776	3.19707188560415
TTC17	4.16005507437935	4.43805069855768	4.19855021450862	4.52831576158914	4.79966270308881	5.70230140846635
FOXN3	6.74841941429511	6.56867294120267	7.00458094849537	6.53991326762682	6.45517070003943	7.20633780930531
AKR7A2	4.51102531987102	3.84273945365788	4.40524652797027	4.60807553509557	4.00119756391063	5.19941321851785
MRTO4	2.96919959923687	3.16164161704151	2.61296114843696	3.67519937309531	2.17672280720585	3.04531124127106
USE1	2.94866275913067	2.18231877348696	3.169868737429	1.9419593416391	2.56950852233382	3.14067169390591
AP5M1	2.74590666231132	2.96345909377018	2.42625144278341	2.76884250201872	1.33964080320948	4.17467128942858
ANAPC4	2.24683487568203	1.83962632438273	1.80548114931769	1.7271556445984	1.18802683140438	2.19231693827408
KCNQ1	3.24715720541619	3.31154057909525	3.68624536869501	4.01727026646424	3.76897350067515	3.74366157405137
TRAPPC3	5.67813695537755	4.93106834811819	5.51261143910041	5.66216382151016	4.75677951460662	5.98204785839189
THRAP3	6.02779271673931	6.04222297853226	5.74094507644391	5.3988445018992	5.67489296547253	5.98353509219603
PHPT1	1.4739964451371	1.24071083464262	1.24782445349969	1.48988787282201	1.33132066915357	1.06091935398272
LY75	2.52197829876984	2.24308817690952	1.88021581783525	2.74033705653771	1.82479952871405	2.96274585933665
ARID4B	5.77905584034908	6.33972140471111	6.0042384654686	5.80703404544249	6.40748380219955	6.58770504711612
OPN3	3.75989667292916	3.05252664713222	2.97123663582372	3.75387408322611	3.81455830301398	3.59774385431318
SDCCAG8	4.30579642670636	4.19508221121342	4.47897580598736	4.1846408581641	4.01526948719779	5.27077981869511
KIF1B	2.28159716874683	2.36644671962163	2.32380779903575	2.39539325817682	2.17925195125919	3.10342999971963
TBC1D22A	4.36860446813081	4.58830109532254	4.48116535976229	5.0475483007436	4.64082311951141	5.02784026277474
SYNE2	6.55035591324793	7.20563474810305	6.7102273473637	7.1578962732238	7.2938042524156	6.40449980697319
RELT	3.46754251465061	3.19809201815209	3.09323913780838	2.4144629378802	1.64987211682057	3.82376782268406
GALC	3.22909494854186	3.13332677699102	3.10942934626347	2.92974205614163	2.77789305243405	3.25288087464505
NOP58	4.64576361586368	4.94725583545824	4.622089103273	5.19126362747982	5.55916240925679	4.86543868253964
SZRD1	5.35065714516901	5.07523551419589	5.61792876771637	5.18036199410015	5.14348286421337	5.96455715468685
CUL1	4.39219569592423	4.0433614127627	4.19663943013357	4.11503490891431	4.66569704334375	4.7387096741534
FAM114A2	1.98692528873385	1.81832380979533	1.47548719078154	1.71337291386732	0.821927363638607	2.39559644493598
CYFIP2	6.03265130222371	6.16835981164326	6.2260976972685	6.14723398428485	6.5703538111071	6.89113027306799
TAB2	4.81580106655379	4.41188359573462	4.88037290027229	5.01964901188371	4.74581000308535	5.98822737327273
GINM1	4.55079531113592	4.33771688835457	4.54786304674028	3.82757392402383	4.42160365623249	4.80284048108785
EIF2AK2	5.05477545226671	5.07861456587886	5.13518647801373	5.064291334753	5.40021119108543	5.42899716202044
USP36	4.17314687728874	5.19735700648455	4.31904065562335	3.30177082456214	5.39919454280032	4.23867133438486
